ticker,comname,year,ESGCombinedScore,EnvironmentPillarScore,SocialPillarScore,GovernancePillarScore,ESGCControversiesScore,ESGEmissionsScore,ESGWorkforceScore,ESGHumanRightsScore,ESGCommunityScore,ESGManagementScore,ESGShareholdersScore,TobaccoProducerFlag,AlcoholProducerFlag,GamblingOperatorOrProducerFlag,MilitaryWeaponsOrPersonnelFlag,NuclearWeaponsFlag,ThermalCoalProducerFlag,OilAndGasProducerFlag,OilAndGasProcessingTransportationDistributionFlag
HST,"HOST HOTELS & RESORTS, INC.",2023,79.86442981,89.2453755,72.36054242,75.96530967,100.0,96.47201946,94.90521327,54.51612903,78.79146919,77.60123734999999,65.6496063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HST,"HOST HOTELS & RESORTS, INC.",2024,83.66828044,94.15777463,72.45707298,81.95661532,100.0,99.88066826000001,96.83840749,52.46153846,78.33723653,77.67732962,95.64673157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSY,THE HERSHEY COMPANY,2020,79.04091948,88.98874886,95.19298281,40.19113108,100.0,97.51655629,97.14714715,93.34677419,94.72891566,37.631027249999995,16.007786760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSY,THE HERSHEY COMPANY,2021,63.96308809,91.69271314000001,95.337266,67.05234329000001,41.025641029999996,97.56446991,98.01587302,93.04635762,94.56233422,66.36416018,50.777873809999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSY,THE HERSHEY COMPANY,2022,58.29249865,90.72600867,95.60675567,56.872846710000005,32.5,97.25536993,98.28767123,93.37016575,95.30892449,53.77253814,42.038834949999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSY,THE HERSHEY COMPANY,2023,48.36808372,89.20298548,96.05868966999999,55.82770153,13.157894740000001,94.44444444,98.30316742000001,92.17506630999999,99.43310658,54.76659168,33.84420697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSY,THE HERSHEY COMPANY,2024,48.7945323,88.57487195,95.07823497,56.81852659,14.374999999999998,93.77934272,97.63513513999999,90.33505155,99.43438914000001,55.84144645,35.36856745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUBB,HUBBELL INCORPORATED,2020,61.480830149999996,67.01759132000001,51.757412869999996,67.58519715999999,100.0,50.726392249999996,47.08939709,49.34725849,73.7006237,77.28361785,50.95837077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUBB,HUBBELL INCORPORATED,2021,71.15478042,76.81856922,65.22962923,72.12676542999999,100.0,56.44490644,57.49999999999999,45.71106095,89.16666667000001,77.11034284,56.943244019999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUBB,HUBBELL INCORPORATED,2022,72.85502816,76.7382327,62.47445231,81.80527106,100.0,53.7398374,49.252615840000004,40.89253188,88.41554559,91.83079057,56.685159500000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUBB,HUBBELL INCORPORATED,2023,72.47854262,72.52214497,64.28410799999999,83.17003408,100.0,69.74723539,56.35155096,37.82161235,85.45051699,90.50899888000001,58.64735658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUBB,HUBBELL INCORPORATED,2024,77.59859048999999,76.68067829,74.03985696999999,83.36598018,100.0,56.599378879999996,57.04845815,70.77051926,84.94860498999999,89.13769124000001,64.49235049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMANA INC.,2020,88.64936132,83.38383838,91.94212229,87.33080962000001,100.0,99.43181818,85.03649635000001,90.32258064999999,99.6350365,95.97184786,60.39233303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMANA INC.,2021,74.79442946,78.11811205,62.79247972,87.53492786,100.0,96.78899083,90.70512821,69.41176471,83.65384614999999,91.63065399,75.41054451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMANA INC.,2022,70.0685562,66.87628036,64.58949837,78.23956352,100.0,98.13432836,93.20652174,60.5,93.75,75.3259362,83.61997226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMANA INC.,2023,57.28908987,67.82282913,61.75997035,82.70134266,43.93939394,99.64285713999999,93.05555556,51.7699115,90.27777778000001,83.81608549,78.6136108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMANA INC.,2024,43.92253124,70.56993924,62.46280956,64.38035199,23.170731710000002,99.64788732,98.04469273999999,50.0,90.22346369,55.285118219999994,82.40611960999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMM GROUP LIMITED,2020,47.72578884,41.50394895,26.027472350000004,80.10998308,100.0,35.5887522,24.70930233,0.0,46.3372093,92.25888325,93.02030457000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMM GROUP LIMITED,2021,48.61676365,46.62568347,29.847005059999997,75.27375201,100.0,42.013888890000004,37.51311647,11.50537634,33.57817419,86.352657,88.52657005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMM GROUP LIMITED,2022,40.93466263,38.88065667,20.200121770000003,70.32385466,100.0,0.0,14.975124379999999,10.60606061,31.293532340000002,81.63507109,79.50236967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMM GROUP LIMITED,2023,41.35622138,37.852519019999995,29.84020496,58.624213839999996,100.0,0.0,43.91348089,9.277504109999999,26.509054329999998,53.89150942999999,96.81603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMM GROUP LIMITED,2024,34.29289405,33.52283742,28.395096170000002,42.726771549999995,100.0,0.0,38.87225549,14.410828030000001,24.600798400000002,30.093676809999998,95.90163934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMM GROUP LIMITED,2025,35.23474108,33.27141143,27.906479420000004,46.116789000000004,100.0,0.0,38.136456210000006,13.915857609999998,24.083503049999997,35.54216867,95.06024096,,,,,,,,
HUM,HUMMINGBIRD RESOURCES LIMITED,2020,21.82583641,26.260456240000003,16.41812022,24.33219395,100.0,33.80829016,30.4494382,4.20875421,16.74157303,20.33227848,43.591772150000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMMINGBIRD RESOURCES LIMITED,2021,29.35402464,29.9734225,29.931696889999998,27.519480410000003,100.0,31.74778761,36.262626260000005,30.47752809,22.52525253,24.59379616,11.44756278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMMINGBIRD RESOURCES LIMITED,2022,33.38473495,44.055427130000005,31.73796814,20.78894399,100.0,54.896421849999996,41.60777385,31.26436782,23.0565371,15.667166420000001,5.7721139400000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,HUMMINGBIRD RESOURCES LIMITED,2023,37.94686673,43.34273922,35.9744765,33.44531127,100.0,50.092250920000005,49.13344887,39.30084746,17.24436742,34.792626729999995,8.67895545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,Humana AB,2020,55.698268510000005,55.50505051,59.0210119,51.807585450000005,100.0,88.06818182,59.489051090000004,33.06451613,52.91970803,49.40298507,73.58208954999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,Humana AB,2021,61.91594766,62.48802723,77.28290693999999,43.18955673,100.0,85.77981650999999,77.88461538,50.0,72.75641026000001,39.49704142,65.53254438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,Humana AB,2022,55.793588390000004,56.099283,66.10335917,43.26901614,100.0,66.04477612000001,82.88043478,41.0,33.69565217,35.67164179,81.34328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,Humana AB,2023,50.090391180000005,44.90616246,60.158342659999995,40.60096377,75.75757576,49.642857140000004,70.83333333,34.51327434,33.333333329999995,31.651376149999997,80.58103976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,Humana AB,2024,55.22962769000001,41.097763050000005,60.146567780000005,56.39523191,82.92682927,46.12676056,75.13966479999999,31.896551719999998,30.72625698,59.413580249999995,66.51234568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HWM,HOWMET AEROSPACE INC.,2020,59.92931023,52.94431097,63.967796369999995,59.577250670000005,100.0,71.51162791,66.82242991,81.16883117,50.46728972,50.628930819999994,67.10092841999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HWM,HOWMET AEROSPACE INC.,2021,66.46069677999999,56.01225016,73.59812400999999,64.44771182,100.0,77.12765956999999,78.24074074,83.53658537000001,74.07407407,56.07893979000001,69.50446557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HWM,HOWMET AEROSPACE INC.,2022,73.58261057,54.425998529999994,73.61748634,87.58351668,100.0,74.55357143,74.8,82.96703297,76.8,87.55894590999999,79.93065187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HWM,HOWMET AEROSPACE INC.,2023,67.92705147,58.109285840000005,75.35066598,75.39199816,64.58333333,76.95652174,67.578125,94.0,75.78125,73.41113611,66.212036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HWM,HOWMET AEROSPACE INC.,2024,66.42159643,54.64455479,71.51967739,68.14736166,100.0,74.36974790000001,58.84615385000001,93.05555556,73.07692308,63.796940189999994,62.072322670000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBKR,"INTERACTIVE BROKERS GROUP, INC.",2020,30.027501280000003,3.71447028,40.43663375,29.13147649,63.333333329999995,0.0,20.3313253,0.0,62.65060241,32.83917341,36.193471100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBKR,"INTERACTIVE BROKERS GROUP, INC.",2021,29.64404551,11.03352242,50.10203903,17.95156347,65.51724138,0.0,23.90710383,0.0,84.28961749,20.469605299999998,16.8971478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBKR,"INTERACTIVE BROKERS GROUP, INC.",2022,34.97658857,23.885252870000002,41.86478249,32.4872922,100.0,17.5304878,21.0723192,0.0,66.45885287,30.554785020000004,36.29680999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBKR,"INTERACTIVE BROKERS GROUP, INC.",2023,38.28040816,33.52504066,62.329334800000005,19.399035910000002,77.65957447000001,52.65486726,58.72817955000001,7.380073800000001,86.78304238999999,7.831833520000001,31.53824522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBKR,"INTERACTIVE BROKERS GROUP, INC.",2024,47.10732279,47.07794538,68.93859705,28.680837739999998,100.0,96.37681159,74.11616162,45.8781362,83.71212121,16.14742698,40.180806679999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,INTERNATIONAL BUSINESS MACHINES CORPORATION,2020,71.69662427,78.44193312,96.49362832,48.3200559,99.16666667,99.14634146,99.18998527000001,82.30337079,99.63181149,33.498053309999996,83.27343515999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,INTERNATIONAL BUSINESS MACHINES CORPORATION,2021,73.72251782,78.5060388,96.20037527999999,52.931528709999995,100.0,99.72727273000001,98.89033943,80.99352051999999,99.67362924,40.348602709999994,83.50619418000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,INTERNATIONAL BUSINESS MACHINES CORPORATION,2022,50.334917329999996,78.2257182,95.28519680000001,54.152936340000004,26.78571429,99.92743106,98.69466515,76.39372822,99.48921680000001,42.1220527,84.11927878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,INTERNATIONAL BUSINESS MACHINES CORPORATION,2023,46.67288222,78.51887534000001,94.03549641,51.12969719,21.317829460000002,99.93150684999999,96.67792793,71.71474359,99.26801802,33.45050619,83.67547807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,INTERNATIONAL BUSINESS MACHINES CORPORATION,2024,45.10037358,78.42664502,93.40113501,50.213615229999995,18.86227545,99.7983871,94.8354143,69.52755906,99.60272418,31.585535469999996,85.68845619,,,,,,,,
ICE,"INTERCONTINENTAL EXCHANGE, INC.",2020,56.57829781,59.50711069,63.181200540000006,50.12386942,100.0,46.30434783,59.48795181,74.24242424,74.09638554,43.26145553,72.19227314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICE,"INTERCONTINENTAL EXCHANGE, INC.",2021,65.90407047,51.0648768,57.072741459999996,78.64292877,65.51724138,41.45907473,47.13114754,69.85294118,69.3989071,78.83895131,95.60645346999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICE,"INTERCONTINENTAL EXCHANGE, INC.",2022,70.10834117,56.89724211,57.30434255,84.88393638000001,100.0,67.83536585,51.74563591,72.87449393,66.45885287,88.41886269,95.65880720999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICE,"INTERCONTINENTAL EXCHANGE, INC.",2023,56.2165885,50.88571917,54.4395017,59.31650037,100.0,48.52507375,46.50872818,71.03321033,63.840399000000005,57.888076489999996,69.75534308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICE,"INTERCONTINENTAL EXCHANGE, INC.",2024,61.79476251,47.66866801,49.00014204,76.83693704,76.72413793,43.623188410000004,35.47979798,69.71326165,59.34343434,83.15716273,72.58692629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDXX,"IDEXX LABORATORIES, INC.",2020,65.79210194000001,64.53860242,65.71828723,66.47425776,100.0,73.66666667,67.42160279000001,14.11042945,91.11498258,88.66427073999999,32.779275229999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDXX,"IDEXX LABORATORIES, INC.",2021,79.83414175,69.78295337,87.25715284,74.75106507,100.0,82.30769231000001,85.36977492,82.55208333,93.72990354000001,88.17343705,29.227888219999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDXX,"IDEXX LABORATORIES, INC.",2022,76.62480864999999,68.64816218,84.80187049999999,69.5807789,100.0,73.07692308,90.02976190000001,81.56682028,81.69642857,80.29126214,30.30513176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDXX,"IDEXX LABORATORIES, INC.",2023,77.04909495,66.22198879999999,83.20597921000001,73.99518021,100.0,67.25490196,90.21084337,79.16666667,79.21686747,83.64735658,42.19628796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDXX,"IDEXX LABORATORIES, INC.",2024,75.95043344,64.47629866,81.75476553,73.6626591,100.0,63.0859375,89.81762918,78.01724138,76.13981763,85.15994436999999,36.03616134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEX,IDEX CORPORATION,2020,52.159160920000005,57.169183020000006,54.25801158,43.39530798,100.0,27.966101690000002,70.99792099999999,42.297650129999994,72.86902287,50.868523509999996,13.192572629999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEX,IDEX CORPORATION,2021,54.25424296,51.71820259,44.264201549999996,70.39554569,100.0,19.64656965,60.648148150000004,38.713318279999996,72.68518519,91.34255258,12.690867189999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEX,IDEX CORPORATION,2022,60.108969540000004,56.544133890000005,50.25675883,77.30411525999999,100.0,26.422764230000002,61.36023916,58.56102004,71.52466368,98.54368932,11.80305132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEX,IDEX CORPORATION,2023,58.71095904,52.528173460000005,50.84257555,76.44662678,100.0,18.40442338,47.93205318,73.67066894999999,66.54357458999999,96.63948256,9.57536558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEX,IDEX CORPORATION,2024,57.37023238,53.56991207,45.09649048,78.02285614,79.26829268,21.195652170000002,31.35095448,70.77051926,61.45374449,96.28650904,10.63977747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEX,INDIAN ENERGY EXCHANGE LIMITED,2022,34.86695105,8.1889061,47.902386650000004,31.86266336,100.0,14.78658537,26.55860349,4.65587045,76.43391521000001,22.2299169,54.22437673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEX,INDIAN ENERGY EXCHANGE LIMITED,2023,31.381880159999998,13.692791900000001,51.38661246,19.79572158,100.0,32.890855460000004,37.531172070000004,4.05904059,76.68329177,8.89655172,40.75862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEX,INDIAN ENERGY EXCHANGE LIMITED,2024,34.34829877,17.186975500000003,57.16916247,20.22574418,100.0,50.0,45.580808080000004,65.23297491,72.85353535,3.7826684999999998,64.99312242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEX,INDIAN ENERGY EXCHANGE LIMITED,2025,41.84535485,19.18133195,61.836972349999996,31.762751379999997,50.0,50.44642857,60.75129534,65.12915129,72.66839378,7.55894591,94.93758669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,2020,85.39451771,88.06589336,84.43940939,84.10621943,100.0,92.54966887,72.82282282,93.34677419,78.91566265,77.52321054,98.78706199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,2021,78.19078816,82.80790374,87.67695184,66.4819025,75.64102564000001,91.83381089,87.69841269999999,93.04635762,76.65782492999999,56.597522330000004,80.48112936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,2022,75.92688571000001,83.15835591,87.60093149,47.80211162,100.0,94.86873508,85.27397260000001,93.37016575,77.68878719,27.30929265,84.89597781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,2023,54.07577757000001,75.04494242999999,87.45117574,86.31889014000001,24.561403509999998,93.97163121,73.86877828,92.17506630999999,94.89795918,83.22553431,91.43700787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,2024,54.77446009,74.61864824,86.50700733,72.95019094,30.0,94.01408450999999,72.40990991000001,90.33505155,94.45701357,65.82753824999999,82.73991655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCY,INCYTE CORPORATION,2020,54.11714796,49.999451029999996,45.414210329999996,70.14284916,100.0,79.7826087,71.10817942,0.0,70.18469657,87.88559449,28.4067086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCY,INCYTE CORPORATION,2021,57.5044287,53.30279682,46.35279319,77.25112515,100.0,78.64963503999999,66.46191646,0.0,83.16953317,96.12503601,35.7966004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCY,INCYTE CORPORATION,2022,58.32212506,58.781137650000005,45.17517911,77.63289616,100.0,82.34463277,63.827433629999994,0.0,84.40265487,95.65880720999999,35.2704577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCY,INCYTE CORPORATION,2023,62.88190535,56.63977193,58.932093210000005,73.36224465,100.0,85.81267218,56.20842572,59.38566553,77.05099778,89.38413948,34.99718785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCY,INCYTE CORPORATION,2024,61.3702176,52.06168831,54.33024091000001,78.71732647,84.7826087,83.92857143,48.10267857,56.14886730999999,74.44196429,96.00834492,39.15159944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTC,INTEL CORPORATION,2020,88.01132267,91.22967341,84.52219697,89.90635918999999,96.42857143,98.47560976,99.73544974,94.44444444,99.20634921,97.94848757,59.70350404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTC,INTEL CORPORATION,2021,45.11957778,91.15303426,82.33613011999999,82.9324931,5.0,98.71794872000001,95.47619048,92.41573034,98.33333332999999,83.82310573000001,71.98213771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTC,INTEL CORPORATION,2022,56.35235056,90.04763375,90.31052875,91.28801083,22.222222220000003,96.53061224,95.30075188,88.73239437,99.43609022999999,95.82524272,73.93897365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTC,INTEL CORPORATION,2023,45.30626086,89.19386166,88.7878265,87.92181477,1.9230769200000002,95.03968254,90.59040590000001,87.66519824,99.44649446,88.20303712,82.85995501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTC,INTEL CORPORATION,2024,43.411129349999996,88.98721594,86.37151338,79.13470647,1.51515152,97.11538462,86.8705036,85.50420168000001,99.10071942,72.64255911000001,90.945758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTU,INTUIT INC.,2020,78.46764735000001,78.77846791,92.50606909,66.70679844,100.0,93.47826087,90.0,85.29411765,91.11111111,59.25426774,89.35309973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTU,INTUIT INC.,2021,73.865893,79.62962963,91.39006211,58.10967142,81.25,94.44444444,85.0,78.57142857,92.0,53.284356089999996,66.27772976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTU,INTUIT INC.,2022,72.86713476,80.92185592,93.62636161,77.86074956,61.11111111,94.04761905,80.76923077000001,79.03225806,99.23076923,80.18030513,75.79750347000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTU,INTUIT INC.,2023,76.44841123,80.07834758,90.89237612,78.36165863,69.23076922999999,91.34615385000001,92.25352113000001,60.52631579,90.84507042,82.63498313,70.76771654000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTU,INTUIT INC.,2024,80.70912314,79.29869811,79.56621173,81.94363433000001,86.66666667,88.98305085,93.75,90.54054054000001,99.30555556,79.23504867999999,90.38942976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTU,INTUIT INC.,2025,84.16569999,79.91545894,79.85404099,88.60879736,86.66666667,90.83333333,93.83561644,90.54054054000001,99.31506849,89.20454545,90.58857809,,,,,,,,
IP,INTERNATIONAL PAPER COMPANY,2020,73.23968038000001,79.23355406,74.45085531,61.99680543,100.0,85.15625,71.96969697,86.20689655,91.66666667,51.31775981,92.25816113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IP,INTERNATIONAL PAPER COMPANY,2021,73.31105497,85.86371776,71.52852874,57.084030389999995,100.0,80.66666667,57.05128205,87.5,92.94871795,52.59291270999999,63.454335930000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IP,INTERNATIONAL PAPER COMPANY,2022,40.05588902,84.42377802,69.61941875,61.08035197,7.14285714,84.23913043,46.77419355,87.64705882,91.93548387,49.08460472,95.54785021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IP,INTERNATIONAL PAPER COMPANY,2023,69.7497626,80.98265202,64.84308062000001,60.84009883,100.0,83.5106383,33.157894739999996,85.0,91.05263158,60.50337458,56.931946010000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IP,INTERNATIONAL PAPER COMPANY,2024,62.27767772,80.17069966,62.072868989999996,35.18874774,68.75,85.48387097,19.473684210000002,85.16483516,94.21052632,21.905424200000002,57.6077886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IP,INTERPUMP GROUP S.P.A.,2020,45.554032109999994,18.919739529999998,59.68077977,58.9934474,100.0,54.35835351,80.97713098,66.97127937,43.13929314,50.37313433,92.91044776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IP,INTERPUMP GROUP S.P.A.,2021,44.64559333,18.49507937,54.84715767,62.65082575,100.0,48.54469854,73.05555556,62.86681716,39.629629630000004,57.608695649999994,90.2173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IP,INTERPUMP GROUP S.P.A.,2022,52.84208030999999,29.55085549,67.14723911,62.03589744,100.0,46.097560980000004,71.52466368,77.95992713999999,66.89088191,55.00000000000001,98.84615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IP,INTERPUMP GROUP S.P.A.,2023,54.37017538,32.78746889,66.98290004,63.73273971,100.0,39.41548183,65.95273264,89.02229846,61.1521418,59.126984130000004,98.80952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IP,INTERPUMP GROUP S.P.A.,2024,46.19220999,31.25576833,62.37365893,42.90026247,100.0,23.524844719999997,69.97063141999999,87.93969849,55.066079300000006,32.677165349999996,97.24409449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPG,"THE INTERPUBLIC GROUP OF COMPANIES, INC.",2020,68.19968087,61.403890159999996,71.73862784,65.80533093999999,100.0,87.39130435,78.10810810999999,96.62921348,87.83783784,57.09793351,75.36687631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPG,"THE INTERPUBLIC GROUP OF COMPANIES, INC.",2021,66.36974913,77.06760316,87.67465856999999,34.75233369,100.0,84.92647059000001,95.70707071,96.26168224,88.38383838,14.62114664,61.754537600000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPG,"THE INTERPUBLIC GROUP OF COMPANIES, INC.",2022,62.138771569999996,81.51925791,89.24300474,80.96346159,39.13043478,91.38888889,95.88744589,96.8503937,87.87878788,80.7628294,72.52427184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPG,"THE INTERPUBLIC GROUP OF COMPANIES, INC.",2023,79.03872503,80.13125763,92.49256673000001,79.74221222,71.95121951,89.68253967999999,98.04347826,94.89051094999999,85.43478261,78.9791901,72.70809899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPG,"THE INTERPUBLIC GROUP OF COMPANIES, INC.",2024,84.01199867,80.91300255,90.48129761,79.20888357,83.0,90.7960199,95.39473684000001,93.58108107999999,82.23684211,77.51043115,75.09040334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQV,IQVIA HOLDINGS INC,2020,63.343116710000004,57.7817623,86.65390986,45.811963659999996,100.0,95.53571429,98.24355972,70.83333333,89.81264637000001,53.53399221,9.56873315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQV,IQVIA HOLDINGS INC,2021,60.49698903,55.29477912,84.63772698000001,41.97023439,100.0,92.66666667,96.25267666,72.22222221999999,87.04496788,41.212906939999996,9.2048401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQV,IQVIA HOLDINGS INC,2022,65.48202812,55.83867521,82.23026356999999,56.651426640000004,100.0,93.05555556,95.06048387,69.14893617,86.08870968,55.3259362,39.18169209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQV,IQVIA HOLDINGS INC,2023,63.28107711999999,55.14288369,80.86092593000001,52.68934383,86.53846154,91.73913043,95.97249509,69.46902655,85.65815324,52.23565804,26.58886389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQV,IQVIA HOLDINGS INC,2024,57.16430964,32.243806310000004,81.02852035,52.035030989999996,100.0,31.25,97.80952381,68.63636364,86.57142857,50.7232267,28.51182197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR,INGERSOLL RAND INC.,2020,44.04994617,36.768685239999996,46.93653302,49.0028232,100.0,66.22276029000001,64.96881497,21.27937337,74.11642412,55.241090150000005,18.34381551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR,INGERSOLL RAND INC.,2021,49.03252481,36.27476731,70.4105482,36.312869819999996,100.0,61.85031185,91.2037037,27.6523702,89.90740740999999,36.660904640000005,16.75309709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR,INGERSOLL RAND INC.,2022,53.521459920000005,43.49603125,82.17832294,27.97964282,100.0,76.66666667000001,93.79671151,67.4863388,87.9671151,18.23855756,16.01941748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
